时间  类别编号  类别名称  产品编号  产品名称  销量  收入  成本  
1010  20000  洗发水200ML  47667391  u我的样子(甜蜜滋养)洗发露  32  796  665.496  
1010  20000  洗发水200ML  47667392  ou我的样子(甜蜜滋养)洗发露  92  3216  3254.56  
1010  20000  洗发水200ML  47667393  u我的样子(我爱卷卷)洗发露  20  497.5  417.514  
1010  20000  洗发水200ML  47667394  u我的样子(我爱卷卷)洗发露  16  678  565.987  
1010  20000  洗发水200ML  47667395  u我的样子(当然出色)洗发露  10  248.75  208.757  
1010  20000  洗发水200ML  47667397  u我的样子(用心修护)洗发露  12  298.5  250.468  
1010  20000  洗发水200ML  47667398  u我的样子(用心修护)洗发露  4  169.5  141.453  
1010  20000  洗发水200ML  47667399  (滋润去屑)200克  86  1064.25  892.301  
1010  20000  洗发水200ML  47667402  营养修护200克  58  717.75  601.76  
1010  20000  洗发水200ML  47667404  亮泽柔顺200克  44  544.5  456.446  
1010  20000  洗发水200ML  47667409  0年润发弹力魅卷调理洗发露200克  70  1566.25  1312.535  
1010  20000  洗发水200ML  47668234  发水265ML  2  57.5  49.257  
1010  20000  洗发水200ML  47668236  生姜洗发水235ML  10  212.5  182.52  
1010  20000  洗发水200ML  47668240  汉方飘长真魅洗发乳200ML  126  3033.75  2309.375  
1010  20000  洗发水200ML  47668243  男士多效水润养护200ml送男  6  138.75  133.204  
1010  20000  洗发水200ML  47668244  男士健发防落洗发水200ml送男  10  231.25  222.037  
1010  20000  洗发水200ML  47668246  男士活力运动洗发水200ml送男  6  138.75  133.204  
1010  20000  洗发水200ML  47683421  健康去屑洗发露200ML  28  455  364  
1010  20000  洗发水200ML  47757752  弹性卷曲洗发露200ml  150  3793.75  3530.621  
1010  20001  洗发水400ML  47664327  韧发防落通用型400ml+男士发水100ml  20  1070  840.265  
1010  20001  洗发水400ML  47664336  璐水润派对355ml赠175ml  18  686.25  621.007  
1010  20001  洗发水400ML  47664349  花香护理洗发露350ml  30  750  627.5  
1010  20001  洗发水400ML  47664350  花香去屑洗发露350ml  46  1150  977.506  
1010  20001  洗发水400ML  47664353  精华护理鲜果保湿洗发露400ml  2  48.75  47.502  
1010  20001  洗发水400ML  47664418  去屑滋养洗发露400ml  24  604.75  562.477  
1010  20001  洗发水400ML  47664470  滋养修护型洗发露400ml  4  174  126.974  
1010  20001  洗发水400ML  47664472  净爽补水型洗发露400ml  10  435  298.877  
1010  20001  洗发水400ML  47664731  活泉水润去屑洗发露400ml  160  2012.25  1800.045  
1010  20001  洗发水400ML  47664735  清爽洗发水400ml  26  513.5  303.761  
1010  20001  洗发水400ML  47664772  怡神劲爽洗发露400ml  10  435  280.244  
1010  20001  洗发水400ML  47664802  凝水局油洗发露400ml  74  1267  1150.227  
1010  20001  洗发水400ML  47664803  乳液修护洗发露400ml  164  2722  2605.473  
1010  20001  洗发水400ML  47664892  洗发水400ml  190  6593.25  5593.01  
1010  20001  洗发水400ML  47664895  深层海养去屑洗发水400ml  28  973  855.562  
1010  20001  洗发水400ML  47664898  蚕丝柔顺精华洗发水400ml  62  1938  1821.134  
1010  20001  洗发水400ML  47664942  水润丝滑型洗发露400ml  10  435  373.61  
1010  20001  洗发水400ML  47664948  护理润黑莹亮洗发露400ml  48  1083.5  992.365  
1010  20001  洗发水400ML  47664949  滋润顺滑洗发水400ml  80  1962.5  1387.269  
1010  20001  洗发水400ML  47664950  清爽去屑洗发水400ml  166  3995.25  3353.688  
1010  20001  洗发水400ML  47664951  护理滋养去屑洗发露400ml  64  1299.75  1164.062  
1010  20001  洗发水400ML  47664965  荷荷芭油去屑洗发露350ml  6  143.5  127.501  
1010  20001  洗发水400ML  47664970  去屑洗发水400ml  132  2951.25  1613.255  
1010  20001  洗发水400ML  47664975  莉负离子洗发露400ml  34  1102.5  878.027  
1010  20001  洗发水400ML  47664977  莉阳离子洗发露400ml  6  187.5  150.023  
1010  20001  洗发水400ML  47664979  莉游离子洗发露400ml  32  1000  799.987  
1010  20001  洗发水400ML  47665028  5局油洗发露(保湿)350ml  8  193.5  170.001  
1010  20001  洗发水400ML  47665034  青竹洗发露400ml  34  1194.5  1019.596  
1010  20001  洗发水400ML  47665057  去屑洗发精华400ml  42  896.5  863.986  
1010  20001  洗发水400ML  47665090  植物派清凉保湿洗发露400ml  6  150  131.245  
1010  20001  洗发水400ML  47665092  植物派去头屑配方洗发露400ml  12  300  262.49  
1010  20001  洗发水400ML  47665169  局油洗发水400ML  36  562.5  471.978  
1010  20001  洗发水400ML  47665225  负离子滋润去屑洗发露400ml  48  1588.5  1260.035  
1010  20001  洗发水400ML  47665226  负离子局油助黑洗发露400ml  38  1234  997.425  
1010  20001  洗发水400ML  47665252  植物去屑洗发露400ml  14  288.75  262.49  
1010  20001  洗发水400ML  47665259  小麦蛋白修护洗发露400ml  204  6179  6036.586  
1010  20001  洗发水400ML  47665272  去屑洗发露450ml  54  634.25  552.217  
1010  20001  洗发水400ML  47665306  滋润发水400克  -2  -60.5  -57.038  
1010  20001  洗发水400ML  47665307  去屑发水400克  20  605  449.017  
1010  20001  洗发水400ML  47665308  柔滑发水400克  6  181.5  146.25  
1010  20001  洗发水400ML  47665352  头皮护理型洗发露400ml  134  4027.25  4174.092  
1010  20001  洗发水400ML  47665402  小麦蛋白洗发水400ml  56  1246  1050.016  
1010  20001  洗发水400ML  47665412  长效去屑洗发水400ml  30  675  553.498  
1010  20001  洗发水400ML  47665413  盈润亮彩洗发水400ml  6  135  110.682  
1010  20001  洗发水400ML  47665458  营养局油洗发露400克  14  460.5  385.018  
1010  20001  洗发水400ML  47665459  去屑滋润洗发露400克  26  826.5  714.987  
1010  20001  洗发水400ML  47665497  去屑止痒三合一洗发露400ml  80  1906.5  1595.968  
1010  20001  洗发水400ML  47665498  焗油润发三合一洗发露400ml  112  2674.5  2240.053  
1010  20001  洗发水400ML  47665522  黑芝麻洗护组合  132  2054  1817.01  
1010  20001  洗发水400ML  47665523  焗油洗发露450ml  4  174  147.478  
1010  20001  洗发水400ML  47665524  营养洗发露450ml  8  348  294.986  
1010  20001  洗发水400ML  47665525  去屑洗发露中油450ml  4  183  155.025  
1010  20001  洗发水400ML  47665526  去屑洗发露中干450ml  12  549  464.958  
1010  20001  洗发水400ML  47665534  维他全效洗发水400克  8  226  162.981  
1010  20001  洗发水400ML  47665548  家庭兰花清爽去屑洗发露400ml  900  14684  14324.661  
1010  20001  洗发水400ML  47665550  家庭兰花清爽水润洗发露400ml  222  4203  3851.143  
1010  20001  洗发水400ML  47665552  家庭绿茶清爽去油洗发露400ml  170  3196.5  2928.802  
1010  20001  洗发水400ML  47665619  去屑止痒洗发水450ml  108  3348  2744.528  
1010  20001  洗发水400ML  47665620  焗油柔亮洗发水450ml  46  1426  1169.005  
1010  20001  洗发水400ML  47665621  营养保湿洗发水450ml  62  1922  1575.639  
1010  20001  洗发水400ML  47665640  去屑洗发露400ml  0  0  0  
1010  20001  洗发水400ML  47665641  草本洗发露400ml  2  37.5  31.239  
1010  20001  洗发水400ML  47665664  专业去屑洗发水400ml  12  390  323.973  
1010  20001  洗发水400ML  47665667  去屑营养洗发水400ml  2  57  48.994  
1010  20001  洗发水400ML  47665668  去屑局油洗发水400ml  2  57  49.023  
1010  20001  洗发水400ML  47665669  去屑清爽洗发水400ml  2  57  48.994  
1010  20001  洗发水400ML  47665670  柔顺营养洗发水400ml  4  114  97.987  
1010  20001  洗发水400ML  47665708  柔顺护理洗发露400ml  12  222  217.503  
1010  20001  洗发水400ML  47665744  护色型洗发露400ml  4  112.5  93.483  
1010  20001  洗发水400ML  47665746  本草止痒去屑洗发露460ml  16  256  219.96  
1010  20001  洗发水400ML  47665747  本草滋润型洗发露460ml  20  320  274.979  
1010  20001  洗发水400ML  47665749  去屑洗发膏340克  4  34.5  28.724  
1010  20001  洗发水400ML  47665750  核桃滋润洗发膏340克  6  51.75  43.144  
1010  20001  洗发水400ML  47665781  璐草本精华均衡滋润洗发露355ml  6  213.75  167.398  
1010  20001  洗发水400ML  47665787  璐草本精华深层修复洗发露355ml  6  213.75  186.001  
1010  20001  洗发水400ML  47665812  深层水养洗发露400ML  36  1759.5  1599.77  
1010  20001  洗发水400ML  47665813  均衡水润洗发露400ML  42  2039.75  1862.377  
1010  20001  洗发水400ML  47665814  焗油去屑洗发露400ML  24  1165.75  1064.495  
1010  20001  洗发水400ML  47665815  水晶洁净洗发露400ML  12  582  533.257  
1010  20001  洗发水400ML  47665816  水凝彩护洗发露400ML  6  286.75  264.596  
1010  20001  洗发水400ML  47665817  垂坠质感洗发露400ML  26  1251.25  1148.033  
1010  20001  洗发水400ML  47665831  果油高能营养洗发露400ml  2  58.75  47.005  
1010  20001  洗发水400ML  47665852  丝质顺滑洗发露400ml  198  7909  6735.193  
1010  20001  洗发水400ML  47665853  弹性丰盈洗发露400ml  90  3612  3238.355  
1010  20001  洗发水400ML  47665854  乌黑莹亮洗发露400ml  100  3995.5  3609.333  
1010  20001  洗发水400ML  47665855  乳液修复洗发露400ml  206  8439.75  7400.657  
1010  20001  洗发水400ML  47665856  莹彩深层修护洗发露400ml  88  3555.25  3162.188  
1010  20001  洗发水400ML  47665857  倍直垂顺洗发露400ml  114  4565  4115.68  
1010  20001  洗发水400ML  47665858  日光护理洗发露400ml  18  719  638.264  
1010  20001  洗发水400ML  47665870  家庭杏仁滋养护理洗发露400ML  116  2191.5  2003.596  
1010  20001  洗发水400ML  47665871  家庭茶树滋养去屑洗发露400ML  208  3929.5  3604.799  
1010  20001  洗发水400ML  47665873  滋养防掉发洗发露400ML  96  3935.25  3506.607  
1010  20001  洗发水400ML  47665913  丝丝质柔滑洗发露400ml  246  11838.75  11055.272  
1010  20001  洗发水400ML  47665914  丝怡神舒爽洗发露400ml  66  3168.75  2892.591  
1010  20001  洗发水400ML  47665915  丝清爽控油洗发露400ml  152  7311.25  6744.582  
1010  20001  洗发水400ML  47665916  丝莹采乌黑洗发露400ml  174  8370  7671.31  
1010  20001  洗发水400ML  47665917  丝深层洁净洗发露400ml  182  8732.5  8033.878  
1010  20001  洗发水400ML  47665918  丝海洋活力洗发露400ml  114  5478.75  5017.106  
1010  20001  洗发水400ML  47665928  冰海泥发膜300克  58  1740  1449.981  
1010  20001  洗发水400ML  47665933  去屑型洗发露400ml  46  966  804.989  
1010  20001  洗发水400ML  47665934  局油型洗发露400ml  76  1448.5  1329.997  
1010  20001  洗发水400ML  47665948  焗油护理洗发露400ml  82  2815.5  2372.951  
1010  20001  洗发水400ML  47665949  维他命长发洗发露400ml  54  1833.5  1698.138  
1010  20001  洗发水400ML  47665950  滋润去屑洗发露400ml  200  6732.75  6150.339  
1010  20001  洗发水400ML  47665951  焗油去屑洗发露400ml  32  1102.5  1005.147  
1010  20001  洗发水400ML  47665952  温泉头皮护理洗发露400ml  30  1016  936.439  
1010  20001  洗发水400ML  47665953  人参滋养洗发露400ml  90  3087.925  2804.987  
1010  20001  洗发水400ML  47665954  多效护理洗发露400ml  74  2526.25  2325.229  
1010  20001  洗发水400ML  47665955  薄荷清凉洗发露400ml  52  1770.5  1626.563  
1010  20001  洗发水400ML  47665956  首乌黑亮洗发露400ml  70  2384  2199.249  
1010  20001  洗发水400ML  47665957  鲜果防毛燥洗发露400ml  44  1496  1368.666  
1010  20001  洗发水400ML  47665958  鲜果去屑洗发露400ml  74  2500  2284.483  
1010  20001  洗发水400ML  47665982  乳霜滋养洗发露（珍珠黑亮）400ml  2  67  53.586  
1010  20001  洗发水400ML  47665986  洗发润发套装（400发水+400精华  18  672.75  418.509  
1010  20001  洗发水400ML  47666012  洗发露（去屑止痒）400ml  92  1223.5  1292.996  
1010  20001  洗发水400ML  47666013  洗发露（营养滋润）400ml  12  193  -21.002  
1010  20001  洗发水400ML  47666014  洗发露（柔顺局油）400ml  26  501.75  125.483  
1010  20001  洗发水400ML  47666039  修复黑亮洗发露400ml  10  295  249.883  
1010  20001  洗发水400ML  47666042  控油长效去屑洗发露400ml  4  118  99.977  
1010  20001  洗发水400ML  47666054  草本长效去屑洗发露400ml  2  71.5  62.273  
1010  20001  洗发水400ML  47666056  草本柔顺去屑洗发露400ml  4  143  124.517  
1010  20001  洗发水400ML  47666057  草本局油去屑洗发露400ml  6  214.5  186.761  
1010  20001  洗发水400ML  47666066  水润丝滑洗发乳400ml  36  1539  1231.513  
1010  20001  洗发水400ML  47666067  新活炫亮洗发乳400ml  40  1699.25  1356.439  
1010  20001  洗发水400ML  47666068  炫色激情洗发乳400ml  20  810.75  667.69  
1010  20001  洗发水400ML  47666069  清新动感洗发乳400ml  72  3039.75  2295.54  
1010  20001  洗发水400ML  47666070  纯净去屑洗发乳400ml  114  4767.5  3623.841  
1010  20001  洗发水400ML  47666077  汉方飘长真魅洗发乳400ml  10  384  348.748  
1010  20001  洗发水400ML  47666079  去屑柔顺洗发露400ml  108  1822.5  1552.532  
1010  20001  洗发水400ML  47666087  控油去屑洗发露400ml+护发素  4  118  99.947  
1010  20001  洗发水400ML  47666099  丝质顺滑去屑洗发水400ml  84  3348.25  3043.872  
1010  20001  洗发水400ML  47666101  乳液修复去屑洗发水400ml  60  2378.25  2134.928  
1010  20001  洗发水400ML  47666106  植物派柔润亮泽洗发水400ml  2  50  43.495  
1010  20001  洗发水400ML  47666109  丰盈弹性洗发露400ml  0  0  -0.029  
1010  20001  洗发水400ML  47666111  柔亮护色洗发露400ml  2  54.5  28.753  
1010  20001  洗发水400ML  47666113  去屑止痒洗发露400ml  18  343.5  293.524  
1010  20001  洗发水400ML  47666117  倍感垂顺洗发露400ml  88  936  813.969  
1010  20001  洗发水400ML  47666118  营养亮泽洗发露400ml  66  703.25  610.506  
1010  20001  洗发水400ML  47666119  深层局油洗发露400ml  58  617.25  536.533  
1010  20001  洗发水400ML  47666126  璐果萃鲜亮杨桃洗发露355ml  4  142.5  123.991  
1010  20001  洗发水400ML  47666185  深层养护洗发露400ML  42  1029  675.88  
1010  20001  洗发水400ML  47666189  营养防脱三合一洗发露400ml  92  2208  1839.971  
1010  20001  洗发水400ML  47666195  谜炫深棕洗发乳400ML  58  1580.5  1413.74  
1010  20001  洗发水400ML  47666196  炫舞酒红洗发乳400ML  38  1035.5  926.26  
1010  20001  洗发水400ML  47666197  真魅莹黑洗发乳400ML  8  368  310.079  
1010  20001  洗发水400ML  47666210  盈润卷发洗发露400ml  38  1300.5  1192.878  
1010  20001  洗发水400ML  47666217  发膜纯养洗发露400ml  52  1937  1668.098  
1010  20001  洗发水400ML  47666219  发膜纯养去屑型洗发露400ml  16  596  517.725  
1010  20001  洗发水400ML  47666230  丽橙果萃均衡去屑洗发露400ml  6  135  112.496  
1010  20001  洗发水400ML  47666231  丽橙果萃焗油滋养洗发露400ml  70  1065  946.969  
1010  20001  洗发水400ML  47666232  丽橙果萃柔顺保湿洗发露400ml  12  270  224.962  
1010  20001  洗发水400ML  47666251  清爽均衡中草药洗发露400ml  2  97  82.251  
1010  20001  洗发水400ML  47666253  焗油修护中草药洗发露400ml  2  97  82.251  
1010  20001  洗发水400ML  47666254  滋润顺滑中草药洗发露400ml  10  485  411.255  
1010  20001  洗发水400ML  47666255  固发养发中草药洗发露400ml  2  97  82.251  
1010  20001  洗发水400ML  47666259  强韧深层修复洗发乳400ml  24  1065  876.856  
1010  20001  洗发水400ML  47666260  魅卷深层修复洗发乳400ml  20  887.5  713.759  
1010  20001  洗发水400ML  47666261  无屑深层修复洗发乳400ml  70  3088.75  2556.977  
1010  20001  洗发水400ML  47666274  400克  18  492.75  427.489  
1010  20001  洗发水400ML  47666279  专业去屑洗发露400克  36  981  830.027  
